stock_code,base_mae,base_mape,adapt_mae,adapt_mape,num_points,start_date,end_date
300748,1.2958862781524658,3.6061112880706787,1.185616135597229,3.272669792175293,59,2025-07-21,2025-10-21
837174,2.0856618881225586,5.63909912109375,1.8246005773544312,5.033146858215332,45,2025-07-21,2025-10-21
002066,0.3320256471633911,2.345181465148926,0.28853797912597656,2.0478603839874268,61,2025-07-21,2025-10-21
688550,0.6899169683456421,1.5970213413238525,0.7525500655174255,1.7398797273635864,27,2025-07-21,2025-10-21
832023,0.08156821131706238,1.7390751838684082,0.08386537432670593,1.7814173698425293,50,2025-07-21,2025-10-21
002953,0.2652761936187744,2.1054956912994385,0.2503354549407959,2.0067365169525146,27,2025-07-21,2025-10-21
603878,0.0772521048784256,1.349886417388916,0.061736106872558594,1.0818376541137695,27,2025-07-21,2025-10-21
300557,0.5253204703330994,1.8606353998184204,0.4833528697490692,1.7047700881958008,61,2025-07-21,2025-10-21
002884,0.2553310990333557,1.4805546998977661,0.24010644853115082,1.3988124132156372,27,2025-07-21,2025-10-21
601788,0.25103747844696045,1.30751371383667,0.25343531370162964,1.3203647136688232,52,2025-07-21,2025-10-21
600320,0.060030531138181686,1.2951143980026245,0.05957236886024475,1.2832125425338745,61,2025-07-21,2025-10-21
300774,0.4179186522960663,3.549243450164795,0.3031417727470398,2.7338614463806152,59,2025-07-21,2025-10-21
833751,0.6920541524887085,3.0818827152252197,0.6486860513687134,2.8766696453094482,50,2025-07-21,2025-10-21
605599,0.23131051659584045,1.5682792663574219,0.20860731601715088,1.4090298414230347,61,2025-07-21,2025-10-21
300340,0.4705407917499542,2.6780974864959717,0.4408673048019409,2.515263557434082,27,2025-07-21,2025-10-21
301267,0.25986453890800476,1.263375997543335,0.23193834722042084,1.1236774921417236,61,2025-07-21,2025-10-21
001277,1.553871989250183,3.154141426086426,1.4792548418045044,3.018867254257202,27,2025-07-21,2025-10-21
300423,0.06730484217405319,0.9653025269508362,0.06060250476002693,0.8705599904060364,27,2025-07-21,2025-10-21
000757,0.06182080879807472,1.2422128915786743,0.060070957988500595,1.2114648818969727,27,2025-07-21,2025-10-21
301178,1.5191692113876343,2.540776014328003,1.4296056032180786,2.3890438079833984,61,2025-07-21,2025-10-21
600562,0.5167275667190552,1.736285924911499,0.5040091872215271,1.6816202402114868,27,2025-07-21,2025-10-21
300755,0.5133162140846252,2.582900047302246,0.429991215467453,2.195596694946289,59,2025-07-21,2025-10-21
002024,0.01540878601372242,0.8363913893699646,0.017448177561163902,0.9393913745880127,61,2025-07-21,2025-10-21
300260,1.9397870302200317,4.173567771911621,1.856263279914856,4.017495155334473,59,2025-07-21,2025-10-21
688096,0.1773758977651596,1.8909235000610352,0.17115257680416107,1.8334554433822632,61,2025-07-21,2025-10-21
301170,0.3914364278316498,1.3846663236618042,0.32288557291030884,1.1438405513763428,61,2025-07-21,2025-10-21
300275,0.2712201774120331,1.9663445949554443,0.25920191407203674,1.8728617429733276,59,2025-07-21,2025-10-21
872925,0.9524613618850708,3.6520416736602783,0.8033524751663208,3.111654281616211,27,2025-07-21,2025-10-21
603301,1.2061511278152466,2.917306900024414,1.072520136833191,2.6436057090759277,61,2025-07-21,2025-10-21
600507,0.11432519555091858,1.9650896787643433,0.1007271558046341,1.7434109449386597,52,2025-07-21,2025-10-21
835237,0.9171079397201538,3.2115232944488525,0.8894163370132446,3.150623321533203,50,2025-07-21,2025-10-21
601616,0.04748590663075447,1.2037559747695923,0.0509064719080925,1.2892937660217285,52,2025-07-21,2025-10-21
002694,0.06828457117080688,1.5245864391326904,0.06284207105636597,1.3999006748199463,59,2025-07-21,2025-10-21
300726,0.7900551557540894,2.092475175857544,0.7638824582099915,2.029386043548584,60,2025-07-21,2025-10-21
300572,0.8787147402763367,3.173686981201172,0.7730515599250793,2.8091506958007812,56,2025-07-21,2025-10-21
688039,2.2523326873779297,4.30879545211792,2.0568902492523193,3.930227756500244,61,2025-07-21,2025-10-21
603938,0.24638719856739044,1.625199794769287,0.21758754551410675,1.4412434101104736,27,2025-07-21,2025-10-21
300708,0.1396729201078415,1.5372051000595093,0.1546734869480133,1.7014851570129395,60,2025-07-21,2025-10-21
688260,1.1342990398406982,4.004059791564941,0.9682164192199707,3.3461906909942627,54,2025-07-21,2025-10-21
600828,0.1065400242805481,2.414686918258667,0.10161802172660828,2.3233909606933594,61,2025-07-21,2025-10-21
688251,0.8370934724807739,3.2430264949798584,0.6903572678565979,2.714158296585083,59,2025-07-21,2025-10-21
600543,0.06881074607372284,1.0605446100234985,0.06738448888063431,1.0422197580337524,27,2025-07-21,2025-10-21
600130,0.04748593270778656,1.344069242477417,0.043271638453006744,1.2372580766677856,27,2025-07-21,2025-10-21
300337,0.16455720365047455,1.4761162996292114,0.13823576271533966,1.2375130653381348,27,2025-07-21,2025-10-21
002654,0.4173368215560913,2.943779945373535,0.3613830804824829,2.581627607345581,61,2025-07-21,2025-10-21
603458,0.22450701892375946,2.45603609085083,0.19821994006633759,2.1748926639556885,59,2025-07-21,2025-10-21
603227,0.17507947981357574,1.8731213808059692,0.1472281515598297,1.585898756980896,61,2025-07-21,2025-10-21
002235,0.15761563181877136,1.9335296154022217,0.13725224137306213,1.68564772605896,52,2025-07-21,2025-10-21
000952,0.08748535066843033,1.258505940437317,0.07986081391572952,1.1508134603500366,27,2025-07-21,2025-10-21
002398,0.11535215377807617,2.012603759765625,0.08719126135110855,1.536882996559143,27,2025-07-21,2025-10-21
002791,0.27141550183296204,1.209319829940796,0.2743278741836548,1.2214213609695435,54,2025-07-21,2025-10-21
688779,0.16989129781723022,2.477430820465088,0.1475263237953186,2.188220500946045,61,2025-07-21,2025-10-21
002855,0.2781780958175659,1.466138243675232,0.23830802738666534,1.2666456699371338,27,2025-07-21,2025-10-21
600765,0.183097705245018,1.059070110321045,0.1662873923778534,0.9634759426116943,27,2025-07-21,2025-10-21
688371,0.5451786518096924,2.7774951457977295,0.4385295510292053,2.241365909576416,27,2025-07-21,2025-10-21
001965,0.09661399573087692,0.9135186672210693,0.0908205434679985,0.8581186532974243,61,2025-07-21,2025-10-21
600375,0.17216843366622925,2.2711715698242188,0.1395527720451355,1.858664870262146,59,2025-07-21,2025-10-21
600343,0.36009901762008667,2.4157090187072754,0.3197243809700012,2.14955472946167,59,2025-07-21,2025-10-21
688367,0.2621554732322693,1.3061107397079468,0.25640127062797546,1.2812548875808716,27,2025-07-21,2025-10-21
601965,0.21577538549900055,1.0950747728347778,0.18587401509284973,0.9479936361312866,27,2025-07-21,2025-10-21
603799,1.439070463180542,2.900054931640625,1.1903049945831299,2.406402587890625,52,2025-07-21,2025-10-21
300612,0.2384115308523178,1.5827921628952026,0.23135153949260712,1.5350022315979004,61,2025-07-21,2025-10-21
605319,0.9412916898727417,3.143278121948242,0.7868404984474182,2.5971498489379883,61,2025-07-21,2025-10-21
000507,0.039648041129112244,0.7198067903518677,0.03853930905461311,0.6983529925346375,61,2025-07-21,2025-10-21
002442,0.07729408144950867,1.1712961196899414,0.07174468785524368,1.0899105072021484,27,2025-07-21,2025-10-21
